40.7267546702,-74.0346872807,2010-10-21T03:23:04+01
40.7287547754,-73.9954304695,2010-10-21T02:04:18+01
40.729443915,-73.9959929,2010-10-21T01:55:17+01
40.7287547754,-73.9954304695,2010-10-20T18:20:37+01
40.745857917,-73.9866746,2010-10-20T17:55:39+01
40.7296557,-73.993375945,2010-10-20T16:11:22+01
40.72772998,-73.99154918,2010-10-20T16:10:52+01
40.727941111,-74.0313575,2010-10-20T08:53:44+01
40.7283645157,-74.0327560902,2010-10-20T08:52:58+01
40.731092579,-73.993647597,2010-10-19T02:56:55+01
40.729319865,-73.994155744,2010-10-19T01:27:26+01
40.7296084606,-73.9963209629,2010-10-18T23:47:29+01
40.7431894541,-73.992549777,2010-10-18T20:28:43+01
40.744129867,-73.990083767,2010-10-18T20:22:28+01
40.7422010764,-73.9879953861,2010-10-18T18:32:51+01
40.73484095,-73.9981221167,2010-10-18T14:31:39+01
40.7267546702,-74.0346872807,2010-10-18T14:16:34+01
40.727941111,-74.0313575,2010-10-17T07:00:00+01
40.7244943164,-73.9890897274,2010-10-16T22:11:17+01
40.7244943164,-73.9890897274,2010-10-16T22:04:46+01
40.7241792167,-73.9906141833,2010-10-16T22:02:27+01
40.725356187,-73.9923298359,2010-10-16T21:53:31+01
40.7287547754,-73.9954304695,2010-10-16T14:15:20+01
40.7910384487,-73.9472656766,2010-10-16T02:18:46+01
40.826946067,-73.9281177521,2010-10-15T23:34:43+01
40.817811605,-73.92765715,2010-10-15T23:34:11+01
40.817742625,-73.927601017,2010-10-15T23:22:28+01
40.8193317,-73.92599666,2010-10-15T23:16:55+01
40.729443915,-73.9959929,2010-10-15T21:48:48+01
40.7484436586,-73.9857316017,2010-10-15T18:52:03+01
40.745857917,-73.9866746,2010-10-15T18:03:32+01
40.72964315,-73.9942640667,2010-10-15T17:43:58+01
40.7287547754,-73.9954304695,2010-10-15T16:50:30+01
40.73118725,-73.998092433,2010-10-15T16:36:45+01
40.726551933,-74.0332455,2010-10-15T03:39:44+01
40.7291043549,-73.9934791282,2010-10-15T01:01:02+01
40.724805393,-73.995654807,2010-10-14T18:06:54+01
40.73303005,-74.0067083,2010-10-14T17:11:27+01
40.7296557,-73.993375945,2010-10-14T02:32:00+01
40.7287547754,-73.9954304695,2010-10-13T23:38:08+01
40.731068983,-73.997122883,2010-10-13T23:27:15+01
40.7265920574,-74.0245485306,2010-10-13T18:23:45+01
40.73475015,-74.03162902,2010-10-13T01:57:13+01
40.7613333866,-73.9775025845,2010-10-12T23:25:24+01
40.7296557,-73.993375945,2010-10-12T20:06:40+01
40.7315653502,-73.9945756396,2010-10-12T19:11:43+01
40.7287547754,-73.9954304695,2010-10-12T18:25:30+01
40.7431277467,-73.9184188843,2010-10-12T15:05:00+01
40.702293415,-73.91602321,2010-10-12T14:57:52+01
40.74754735,-73.88564525,2010-10-12T14:54:11+01
40.7477168667,-73.8823417333,2010-10-12T14:50:42+01
40.774306676,-73.873140611,2010-10-12T13:53:46+01
40.7745781069,-73.8720059395,2010-10-12T13:50:57+01
40.7792090733,-73.9630508423,2010-10-11T23:08:50+01
40.7750859041,-73.9687532187,2010-10-11T23:08:24+01
40.7698736895,-73.9752173424,2010-10-11T23:08:01+01
40.7757236918,-73.9717841148,2010-10-11T23:07:32+01
40.7742937388,-73.9708399773,2010-10-11T23:05:56+01
40.7758546333,-73.9752521667,2010-10-11T23:04:24+01
40.7810613694,-73.9737582207,2010-10-11T22:14:00+01
40.726551933,-74.0332455,2010-10-11T20:10:58+01
40.7491101497,-73.9883601665,2010-10-11T01:54:27+01
40.7507572167,-73.98957865,2010-10-11T00:38:04+01
40.7506056663,-73.9892935753,2010-10-10T23:31:20+01
40.7030171261,-73.9882904291,2010-10-10T23:16:13+01
40.575412633,-73.981585517,2010-10-10T22:19:33+01
40.5753442833,-73.98016085,2010-10-10T22:17:01+01
40.5738931667,-73.9755201667,2010-10-10T20:28:45+01
40.5715148102,-73.9837789536,2010-10-10T20:26:33+01
40.571460717,-73.983670467,2010-10-10T20:25:21+01
40.5753898174,-73.9813005924,2010-10-10T19:38:01+01
40.6743077122,-73.9969003201,2010-10-10T18:54:08+01
40.705823135,-73.9966964722,2010-10-09T22:29:22+01
40.7154923215,-73.9981458646,2010-10-09T21:03:42+01
40.7186885953,-74.0009021759,2010-10-09T20:43:39+01
40.72964315,-73.9942640667,2010-10-09T16:09:34+01
40.7292832485,-73.9935851097,2010-10-09T14:30:08+01
40.73475015,-74.03162902,2010-10-09T04:36:41+01
40.7335110167,-73.9990945833,2010-10-09T03:53:14+01
40.7628659245,-73.9875724254,2010-10-09T02:25:11+01
40.7568799674,-73.9862251282,2010-10-08T22:06:07+01
40.729443915,-73.9959929,2010-10-08T16:28:02+01
40.7287547754,-73.9954304695,2010-10-08T15:00:29+01
40.724805393,-73.995654807,2010-10-07T18:55:38+01
40.7296557,-73.993375945,2010-10-07T16:10:14+01
40.727941111,-74.0313575,2010-10-07T06:54:21+01
40.72964315,-73.9942640667,2010-10-07T00:44:59+01
40.7287547754,-73.9954304695,2010-10-06T23:48:05+01
40.7296557,-73.993375945,2010-10-06T23:04:00+01
40.7335110167,-73.9990945833,2010-10-06T22:02:23+01
40.7267546702,-74.0346872807,2010-10-06T21:45:17+01
40.72679144,-74.03430896,2010-10-06T13:10:35+01
40.7287547754,-73.9954304695,2010-10-06T01:04:50+01
40.729174217,-73.994247033,2010-10-05T22:46:57+01
40.7348441565,-73.9913481474,2010-10-05T19:58:15+01
40.7310757407,-73.994322067,2010-10-05T19:08:00+01
40.730967733,-73.99545645,2010-10-05T19:04:26+01
40.731469662,-73.994342632,2010-10-05T19:03:26+01
