40.7680846333,-73.9812400667,2010-10-06T02:37:55+01
40.761645554,-73.984234404,2010-10-06T02:37:35+01
40.7674644764,-73.9819335938,2010-10-06T02:36:58+01
40.7640156505,-73.9840887103,2010-10-06T02:36:46+01
40.758176,-73.982072,2010-10-06T02:36:11+01
40.7631536764,-73.9831995964,2010-10-06T02:35:53+01
40.75587296,-73.97517156,2010-10-06T02:35:41+01
40.75616872,-73.97698575,2010-10-06T02:35:27+01
40.7584420317,-73.9807297352,2010-10-06T02:35:13+01
40.76468425,-73.98225331,2010-10-06T02:35:02+01
40.76100455,-73.9820598667,2010-10-06T02:34:49+01
40.7571168429,-73.9751123286,2010-10-06T02:34:38+01
40.760198553,-73.9679555,2010-10-06T02:34:18+01
40.7577382767,-73.9754652223,2010-10-06T02:34:04+01
40.7589344285,-73.9771699905,2010-10-06T02:33:46+01
40.7637793895,-73.9794015884,2010-10-06T02:33:33+01
40.7590024913,-73.9761569226,2010-10-06T02:32:54+01
40.76021185,-73.97798825,2010-10-06T02:32:27+01
40.76196032,-73.9788171,2010-10-06T02:32:07+01
40.7601898656,-73.9775197763,2010-10-06T02:31:53+01
40.7594642871,-73.9726424217,2010-10-06T02:31:35+01
40.7594155273,-73.9753139019,2010-10-06T02:31:17+01
40.7612521225,-73.9780497551,2010-10-06T02:31:05+01
40.7628560543,-73.9780068398,2010-10-06T02:30:52+01
40.7611840478,-73.9772925988,2010-10-06T02:30:35+01
40.7612683753,-73.9769017696,2010-10-06T02:30:21+01
40.76060479,-73.972697875,2010-10-06T02:30:05+01
40.76047402,-73.97546303,2010-10-06T02:29:48+01
40.7611139733,-73.9750564098,2010-10-06T02:29:30+01
40.76220703,-73.97433829,2010-10-05T18:49:00+01
40.7623329269,-73.9742517471,2010-10-05T18:48:46+01
40.76231688,-73.97440153,2010-10-05T18:48:29+01
40.8091093485,-73.9607558319,2010-10-04T00:09:18+01
40.8090142056,-73.9605081081,2010-10-04T00:09:08+01
40.8090232275,-73.9604021356,2010-10-04T00:08:46+01
40.8106246503,-73.9601305546,2010-10-04T00:08:28+01
40.809420233,-73.9602077007,2010-10-04T00:07:34+01
40.8103858911,-73.9596710509,2010-10-03T22:45:14+01
40.8061773333,-73.96765425,2010-10-03T22:44:46+01
40.8068665167,-73.9672424,2010-10-03T22:44:35+01
40.80344175,-73.96304705,2010-10-03T22:44:21+01
40.8085283,-73.9473737833,2010-10-03T22:44:09+01
40.8061557024,-73.9649122953,2010-10-03T22:43:56+01
40.8082444161,-73.9490751381,2010-10-03T22:43:43+01
40.8063790274,-73.9632117748,2010-10-03T22:43:17+01
40.8041325467,-73.9586547017,2010-10-03T22:43:07+01
40.8072713048,-73.9625278115,2010-10-03T22:42:56+01
40.8078265833,-73.9621718333,2010-10-03T22:42:22+01
40.80804379,-73.9619886875,2010-10-03T22:42:03+01
40.8074914167,-73.9605807167,2010-10-03T22:41:48+01
40.8082169294,-73.9528155327,2010-10-03T22:41:33+01
40.8049334923,-73.9676642418,2010-10-03T22:41:08+01
40.8180459333,-73.9579899167,2010-10-03T22:40:55+01
40.8109671746,-73.9464640617,2010-10-03T22:40:44+01
40.80217581,-73.95967692,2010-10-03T22:40:31+01
40.81434977,-73.94919854,2010-10-03T22:40:14+01
40.8040866833,-73.9629743833,2010-10-03T22:40:02+01
40.809237521,-73.9474618435,2010-10-03T22:39:49+01
40.8070226052,-73.9651536942,2010-10-03T22:39:34+01
40.807457783,-73.9647053,2010-10-03T22:39:21+01
40.8048374,-73.9619478,2010-10-03T22:39:00+01
40.8137261868,-73.9622837305,2010-10-03T22:38:38+01
40.8128448,-73.96320915,2010-10-03T22:37:56+01
40.812048,-73.9634756,2010-10-03T22:37:32+01
40.8050796714,-73.9603149891,2010-10-03T22:37:11+01
40.8125080709,-73.9518907223,2010-10-03T22:36:58+01
40.8142361111,-73.9560416667,2010-10-03T22:36:46+01
40.8103763,-73.9626658,2010-10-03T22:36:34+01
40.8079422813,-73.9610981941,2010-10-03T22:36:24+01
40.8066962535,-73.9569066717,2010-10-03T22:36:09+01
40.8110199568,-73.9582228661,2010-10-03T22:35:27+01
40.811174,-73.957193,2010-10-03T22:35:17+01
40.809962201,-73.9587802013,2010-10-03T22:35:01+01
40.8086570312,-73.9536659029,2010-10-03T22:14:18+01
40.8117616179,-73.9582768324,2010-10-03T22:14:10+01
40.81036758,-73.95811784,2010-10-03T22:13:21+01
40.80977863,-73.95701557,2010-10-03T22:13:11+01
40.8073129238,-73.9625144005,2010-10-03T22:10:44+01
40.7603180408,-73.9775508642,2010-10-02T08:19:33+01
40.7603705584,-73.9774601518,2010-10-02T08:19:21+01
40.7595293001,-73.9730286598,2010-10-02T08:18:54+01
40.7630970249,-73.9781291232,2010-10-02T08:17:59+01
40.75950324,-73.97526234,2010-10-02T08:17:41+01
40.75980293,-73.97609186,2010-10-02T08:16:17+01
40.75969588,-73.97403818,2010-10-02T08:16:05+01
40.7596802833,-73.9745377833,2010-10-02T08:15:54+01
40.7605369941,-73.976547718,2010-10-02T08:15:40+01
40.76048249,-73.97611403,2010-10-02T08:15:04+01
40.7602525659,-73.9750778675,2010-10-02T08:14:53+01
40.76035845,-73.97527563,2010-10-02T08:14:19+01
40.7608492667,-73.9762680667,2010-10-02T08:14:07+01
40.7603664833,-73.9744142333,2010-10-02T08:13:45+01
40.760661835,-73.9755022547,2010-10-02T08:13:16+01
40.76059412,-73.97371596,2010-10-02T08:12:58+01
40.7606858802,-73.9738303742,2010-10-02T08:08:48+01
40.7610923,-73.9757078,2010-10-02T08:08:32+01
40.7665252686,-73.9829705584,2010-10-02T05:40:11+01
40.7666559529,-73.9829626395,2010-10-02T05:39:58+01
40.767513648,-73.982745784,2010-10-02T05:39:44+01
