40.7597688,-73.9971621,2010-06-15T21:46:01+01
40.7584251175,-73.9991589077,2010-06-15T21:45:45+01
40.7584403234,-73.9979732037,2010-06-15T21:45:28+01
40.7539795856,-73.9908839684,2010-06-15T20:02:39+01
40.75004855,-73.9760338667,2010-06-15T18:16:49+01
40.7538160368,-73.983618021,2010-06-15T18:08:38+01
40.7483081833,-73.9843716667,2010-06-15T17:42:07+01
40.7935448146,-73.9663882862,2010-06-15T15:36:21+01
40.7244211382,-73.9876306057,2010-06-15T05:21:12+01
40.7220323173,-73.987532112,2010-06-15T04:18:30+01
40.7213882373,-73.9881026745,2010-06-15T03:52:10+01
40.7286102939,-73.989709783,2010-06-15T01:33:41+01
40.7660356812,-73.987183123,2010-06-14T23:58:32+01
40.767013501,-73.9939713478,2010-06-14T20:13:15+01
40.7612683753,-73.9769017696,2010-06-14T19:19:56+01
40.7613333866,-73.9775025845,2010-06-14T17:57:50+01
40.7650087487,-73.9783051672,2010-06-14T16:42:23+01
40.7195870107,-73.9868685297,2010-06-14T05:02:56+01
40.75698339,-73.96972638,2010-06-14T04:09:24+01
40.76585425,-73.969367883,2010-06-14T00:13:28+01
40.7638606505,-73.9729321003,2010-06-13T23:43:41+01
40.7625578,-73.9738289333,2010-06-13T23:15:12+01
40.7625929674,-73.9733612537,2010-06-13T23:14:53+01
40.763479,-73.97908,2010-06-13T21:47:05+01
40.76338231,-73.98013466,2010-06-13T20:24:35+01
40.7628929398,-73.9808606051,2010-06-13T20:18:22+01
40.7008291704,-74.0130579472,2010-06-13T19:17:04+01
40.7030640333,-74.0165997167,2010-06-13T19:02:30+01
40.7036054,-74.0164375167,2010-06-13T19:02:15+01
40.704123277,-74.015225172,2010-06-13T18:57:38+01
40.7116734833,-74.010365,2010-06-13T18:26:21+01
40.7118880667,-74.0102148,2010-06-13T18:25:57+01
40.71199535,-74.01023625,2010-06-13T18:25:42+01
40.7118773333,-74.0105581167,2010-06-13T18:25:22+01
40.7128010446,-74.0133261681,2010-06-13T18:25:01+01
40.7127603829,-74.0122747421,2010-06-13T18:24:48+01
40.7114347982,-74.0121889114,2010-06-13T18:19:41+01
40.7683217275,-73.9826416969,2010-06-13T17:51:39+01
40.7682242208,-73.9816761017,2010-06-13T17:51:18+01
40.7685979956,-73.9829850197,2010-06-13T17:49:55+01
40.76735752,-73.98766672,2010-06-13T16:17:58+01
40.73201864,-73.98894149,2010-06-12T11:55:28+01
40.7484436586,-73.9857316017,2010-06-12T02:23:55+01
40.7230144748,-74.0034556389,2010-06-12T01:33:44+01
40.724396633,-74.00498985,2010-06-12T01:08:34+01
40.6993813387,-74.0393972397,2010-06-11T22:39:13+01
40.6891968241,-74.0445041656,2010-06-11T21:12:24+01
40.7039524755,-74.0160727501,2010-06-11T20:33:34+01
40.7028651167,-74.0171241667,2010-06-11T20:32:14+01
40.7036054,-74.0164375167,2010-06-11T20:31:12+01
40.741388197,-73.9894545078,2010-06-11T19:27:21+01
40.750613794,-73.993434906,2010-06-11T19:11:19+01
40.7568799674,-73.9862251282,2010-06-11T18:45:17+01
40.793790446,-73.9671278,2010-06-11T16:26:11+01
40.7716262248,-73.9825449216,2010-06-11T03:32:59+01
40.7691478667,-73.9810967333,2010-06-11T03:16:52+01
40.7679723279,-73.9818692207,2010-06-11T03:12:33+01
40.7681673419,-73.9816653728,2010-06-11T03:12:19+01
40.765281518,-73.9839477138,2010-06-11T02:09:15+01
40.7690110333,-73.9910039667,2010-06-10T21:54:54+01
40.7269556833,-73.9824432333,2010-06-10T17:35:17+01
40.7291860283,-73.9867552404,2010-06-10T16:54:32+01
40.7289661651,-73.9871478081,2010-06-10T16:50:40+01
40.7222664105,-73.9873945713,2010-06-10T16:20:25+01
40.7195870107,-73.9868685297,2010-06-10T05:18:58+01
40.7745781069,-73.8720059395,2010-06-10T04:09:36+01
