40.758804975,-73.985171702,2010-10-14T03:19:27+01
40.7595343138,-73.9854497778,2010-10-14T03:18:59+01
40.7592880667,-73.9851307833,2010-10-14T03:18:38+01
40.7568799674,-73.9862251282,2010-10-14T03:18:02+01
40.75925219,-73.98482728,2010-10-14T03:17:00+01
40.7592529943,-73.9856243134,2010-10-14T03:16:48+01
40.7532308669,-73.982180357,2010-10-13T16:52:28+01
40.7563923486,-73.9860105515,2010-10-13T16:50:56+01
40.7568799674,-73.9862251282,2010-10-13T16:49:22+01
40.7457360833,-73.9723638333,2010-10-13T05:54:56+01
40.6438845363,-73.7828063965,2010-10-13T05:10:36+01
40.6438845363,-73.7828063965,2010-08-01T18:42:09+01
40.6438845363,-73.7828063965,2010-07-27T23:35:08+01
40.7484436586,-73.9857316017,2010-07-27T18:39:47+01
40.741388197,-73.9894545078,2010-07-27T16:50:54+01
40.7568799674,-73.9862251282,2010-07-27T04:02:24+01
40.7556527867,-73.9857530594,2010-07-27T03:58:34+01
40.75408691,-73.98391765,2010-07-27T03:57:06+01
40.754401251,-73.984031604,2010-07-27T03:56:41+01
40.7538160368,-73.983618021,2010-07-27T03:56:17+01
40.751971675,-73.977535226,2010-07-27T03:47:37+01
40.7527919861,-73.9772558212,2010-07-27T03:47:13+01
40.7516947714,-73.9766013622,2010-07-27T03:46:28+01
40.74967622,-73.97509026,2010-07-26T23:46:43+01
40.7491101497,-73.975507021,2010-07-26T23:46:20+01
40.74882441,-73.9758597,2010-07-26T23:45:16+01
40.7496542215,-73.9767415714,2010-07-26T23:44:23+01
40.75004855,-73.9760338667,2010-07-26T23:41:48+01
40.7392199,-74.00933688,2010-07-26T21:54:19+01
40.7423961659,-74.0075433254,2010-07-26T21:53:03+01
40.7481536865,-74.0077590942,2010-07-26T21:51:55+01
40.7493864977,-74.0075325966,2010-07-26T21:51:28+01
40.7607320299,-73.9963746071,2010-07-26T21:46:17+01
40.7527147753,-73.9936387539,2010-07-26T21:45:09+01
40.7560916486,-73.9902591705,2010-07-26T21:44:37+01
40.7606053102,-73.9898298414,2010-07-26T21:43:54+01
40.75855487,-73.98525011,2010-07-26T19:44:10+01
40.7592529943,-73.9856243134,2010-07-26T19:43:55+01
40.7568799674,-73.9862251282,2010-07-26T19:42:17+01
40.750613794,-73.993434906,2010-07-26T17:59:16+01
40.74993789,-73.99542582,2010-07-23T23:05:19+01
