40.6438845363,-73.7828063965,2010-10-12T01:21:28+01
40.74137425,-73.9881052167,2010-10-11T21:21:20+01
40.741388197,-73.9894545078,2010-10-11T21:20:42+01
40.7249103345,-73.9946207517,2010-10-11T01:06:30+01
40.729768314,-73.9985353275,2010-10-10T23:00:37+01
40.7285271242,-73.9968681335,2010-10-10T22:17:14+01
40.7417466987,-73.993421425,2010-10-10T18:47:04+01
40.7341933833,-74.0041635333,2010-10-10T00:51:10+01
40.7425115937,-74.0060305595,2010-10-09T23:27:07+01
40.7423961659,-74.0075433254,2010-10-09T22:39:26+01
40.7423961659,-74.0075433254,2010-10-09T22:36:05+01
40.7358847426,-74.0049684048,2010-10-09T22:05:23+01
40.7275253534,-73.9853990078,2010-10-09T21:55:47+01
40.7568799674,-73.9862251282,2010-10-09T02:37:03+01
40.7074172208,-74.0113627911,2010-10-08T22:48:37+01
40.7071727167,-74.0105454333,2010-10-08T22:45:48+01
40.7070708167,-74.0119528667,2010-10-08T22:43:52+01
40.705823135,-73.9966964722,2010-10-08T22:43:02+01
40.7693780407,-73.9630830288,2010-10-08T20:28:36+01
40.7808054632,-73.9764726162,2010-10-08T18:24:27+01
40.7317243329,-74.0033376217,2010-10-08T01:07:48+01
40.7308686424,-73.9975655079,2010-10-08T00:18:10+01
40.7422010764,-73.9879953861,2010-10-07T22:58:31+01
40.7458101407,-73.9882206917,2010-10-07T22:02:01+01
40.7484436586,-73.9857316017,2010-10-07T21:31:48+01
40.7515076167,-73.9755,2010-10-07T21:14:44+01
40.6438845363,-73.7828063965,2010-10-07T16:27:40+01
